uid,split,root,env,section,platform,scene_id,scene_name,camera,relative_scene,files_complete_at_sampling
validation|Home/MasterBedroom/vanity_01/0181|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Home,MasterBedroom,vanity_01,181,0181,top_view_camera,Home/MasterBedroom/vanity_01/0181,True
validation|Logistic_site/General_LogisticSite/rack_small_A5_01/0065|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,rack_small_A5_01,65,0065,top_view_camera,Logistic_site/General_LogisticSite/rack_small_A5_01/0065,True
validation|Home/MasterBedroom/desk_and_chair_01/0040|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Home,MasterBedroom,desk_and_chair_01,40,0040,side_view_camera,Home/MasterBedroom/desk_and_chair_01/0040,True
validation|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0054|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,54,0054,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0054,True
validation|Logistic_site/General_LogisticSite/rack_small_A7_01/0009|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,rack_small_A7_01,9,0009,top_view_camera,Logistic_site/General_LogisticSite/rack_small_A7_01/0009,True
validation|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0042|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,42,0042,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0042,True
validation|Logistic_site/General_LogisticSite/rack_long_A1_01/0101|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,rack_long_A1_01,101,0101,side_view_camera,Logistic_site/General_LogisticSite/rack_long_A1_01/0101,True
validation|Logistic_site/General_LogisticSite/rack_small_A7_01/0202|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,rack_small_A7_01,202,0202,side_view_camera,Logistic_site/General_LogisticSite/rack_small_A7_01/0202,True
validation|Logistic_site/General_LogisticSite/rack_small_A5_01/0195|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,rack_small_A5_01,195,0195,side_view_camera,Logistic_site/General_LogisticSite/rack_small_A5_01/0195,True
validation|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0178|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,178,0178,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0178,True
validation|Home/MasterBedroom/vanity_01/0099|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Home,MasterBedroom,vanity_01,99,0099,side_view_camera,Home/MasterBedroom/vanity_01/0099,True
validation|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0161|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,161,0161,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0161,True
validation|Home/MasterBedroom/desk_and_chair_01/0222|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Home,MasterBedroom,desk_and_chair_01,222,0222,top_view_camera,Home/MasterBedroom/desk_and_chair_01/0222,True
validation|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0026|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,26,0026,side_view_camera,Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0026,True
validation|Logistic_site/General_LogisticSite/conveyor_track_01/0036|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,conveyor_track_01,36,0036,top_view_camera,Logistic_site/General_LogisticSite/conveyor_track_01/0036,True
validation|Home/MasterBedroom/floor_01/0167|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Home,MasterBedroom,floor_01,167,0167,top_view_camera,Home/MasterBedroom/floor_01/0167,True
validation|Home/MasterBedroom/desk_and_chair_01/0271|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Home,MasterBedroom,desk_and_chair_01,271,0271,top_view_camera,Home/MasterBedroom/desk_and_chair_01/0271,True
validation|Home/MasterBedroom/beside_table_01/0036|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Home,MasterBedroom,beside_table_01,36,0036,top_view_camera,Home/MasterBedroom/beside_table_01/0036,True
validation|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0092|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,92,0092,top_view_camera,Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0092,True
validation|Logistic_site/General_LogisticSite/rack_small_A5_02/0200|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,rack_small_A5_02,200,0200,top_view_camera,Logistic_site/General_LogisticSite/rack_small_A5_02/0200,True
validation|Home/MasterBedroom/sideboard_01/0146|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Home,MasterBedroom,sideboard_01,146,0146,side_view_camera,Home/MasterBedroom/sideboard_01/0146,True
validation|Logistic_site/General_LogisticSite/rack_small_A5_02/0162|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,rack_small_A5_02,162,0162,top_view_camera,Logistic_site/General_LogisticSite/rack_small_A5_02/0162,True
validation|Logistic_site/General_LogisticSite/conveyor_track_01/0103|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,conveyor_track_01,103,0103,top_view_camera,Logistic_site/General_LogisticSite/conveyor_track_01/0103,True
validation|Logistic_site/General_LogisticSite/rack_small_A5_02/0159|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,rack_small_A5_02,159,0159,top_view_camera,Logistic_site/General_LogisticSite/rack_small_A5_02/0159,True
validation|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0173|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,173,0173,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0173,True
validation|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0131|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,131,0131,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0131,True
validation|Logistic_site/General_LogisticSite/conveyor_track_01/0196|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,conveyor_track_01,196,0196,top_view_camera,Logistic_site/General_LogisticSite/conveyor_track_01/0196,True
validation|Home/MasterBedroom/floor_01/0038|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Home,MasterBedroom,floor_01,38,0038,top_view_camera,Home/MasterBedroom/floor_01/0038,True
validation|Logistic_site/General_LogisticSite/rack_small_A5_02/0173|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,rack_small_A5_02,173,0173,top_view_camera,Logistic_site/General_LogisticSite/rack_small_A5_02/0173,True
validation|Logistic_site/General_LogisticSite/rack_small_A5_01/0156|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,rack_small_A5_01,156,0156,top_view_camera,Logistic_site/General_LogisticSite/rack_small_A5_01/0156,True
validation|Logistic_site/General_LogisticSite/rack_small_A5_02/0083|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,rack_small_A5_02,83,0083,side_view_camera,Logistic_site/General_LogisticSite/rack_small_A5_02/0083,True
validation|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0171|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,171,0171,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0171,True
validation|Logistic_site/General_LogisticSite/rack_long_A1_01/0193|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,rack_long_A1_01,193,0193,side_view_camera,Logistic_site/General_LogisticSite/rack_long_A1_01/0193,True
validation|Home/MasterBedroom/bed_01/0125|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Home,MasterBedroom,bed_01,125,0125,side_view_camera,Home/MasterBedroom/bed_01/0125,True
validation|Logistic_site/General_LogisticSite/rack_small_A5_02/0051|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,rack_small_A5_02,51,0051,side_view_camera,Logistic_site/General_LogisticSite/rack_small_A5_02/0051,True
validation|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0128|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,128,0128,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0128,True
validation|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0194|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,194,0194,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0194,True
validation|Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/0184|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,184,0184,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/0184,True
validation|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0188|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,188,0188,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0188,True
validation|Logistic_site/General_LogisticSite/rack_long_A1_01/0158|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,rack_long_A1_01,158,0158,side_view_camera,Logistic_site/General_LogisticSite/rack_long_A1_01/0158,True
validation|Logistic_site/General_LogisticSite/rack_small_A7_01/0174|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,rack_small_A7_01,174,0174,top_view_camera,Logistic_site/General_LogisticSite/rack_small_A7_01/0174,True
validation|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0130|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,130,0130,top_view_camera,Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0130,True
validation|Logistic_site/General_LogisticSite/rack_small_A7_01/0200|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,rack_small_A7_01,200,0200,top_view_camera,Logistic_site/General_LogisticSite/rack_small_A7_01/0200,True
validation|Home/MasterBedroom/sideboard_01/0139|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Home,MasterBedroom,sideboard_01,139,0139,top_view_camera,Home/MasterBedroom/sideboard_01/0139,True
validation|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0014|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,14,0014,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0014,True
validation|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0201|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,201,0201,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0201,True
validation|Logistic_site/General_LogisticSite/rack_long_A1_01/0080|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,rack_long_A1_01,80,0080,side_view_camera,Logistic_site/General_LogisticSite/rack_long_A1_01/0080,True
validation|Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/0123|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,123,0123,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/0123,True
validation|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0034|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,34,0034,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0034,True
validation|Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/0084|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,84,0084,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/0084,True
validation|Logistic_site/General_LogisticSite/rack_small_A7_01/0208|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,rack_small_A7_01,208,0208,top_view_camera,Logistic_site/General_LogisticSite/rack_small_A7_01/0208,True
validation|Home/MasterBedroom/vanity_01/0228|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Home,MasterBedroom,vanity_01,228,0228,top_view_camera,Home/MasterBedroom/vanity_01/0228,True
validation|Home/MasterBedroom/bed_01/0174|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Home,MasterBedroom,bed_01,174,0174,top_view_camera,Home/MasterBedroom/bed_01/0174,True
validation|Logistic_site/General_LogisticSite/conveyor_track_02/0099|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,conveyor_track_02,99,0099,side_view_camera,Logistic_site/General_LogisticSite/conveyor_track_02/0099,True
validation|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0200|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,200,0200,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0200,True
validation|Home/MasterBedroom/desk_and_chair_01/0033|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Home,MasterBedroom,desk_and_chair_01,33,0033,top_view_camera,Home/MasterBedroom/desk_and_chair_01/0033,True
validation|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0032|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,32,0032,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0032,True
validation|Home/MasterBedroom/floor_01/0233|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Home,MasterBedroom,floor_01,233,0233,top_view_camera,Home/MasterBedroom/floor_01/0233,True
validation|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0040|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,40,0040,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0040,True
validation|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0167|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,167,0167,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0167,True
validation|Home/MasterBedroom/desk_and_chair_01/0276|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Home,MasterBedroom,desk_and_chair_01,276,0276,side_view_camera,Home/MasterBedroom/desk_and_chair_01/0276,True
validation|Logistic_site/General_LogisticSite/conveyor_track_01/0185|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,conveyor_track_01,185,0185,top_view_camera,Logistic_site/General_LogisticSite/conveyor_track_01/0185,True
validation|Home/MasterBedroom/vanity_01/0262|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Home,MasterBedroom,vanity_01,262,0262,top_view_camera,Home/MasterBedroom/vanity_01/0262,True
validation|Logistic_site/General_LogisticSite/conveyor_track_02/0079|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,conveyor_track_02,79,0079,side_view_camera,Logistic_site/General_LogisticSite/conveyor_track_02/0079,True
validation|Logistic_site/General_LogisticSite/conveyor_track_01/0042|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,conveyor_track_01,42,0042,top_view_camera,Logistic_site/General_LogisticSite/conveyor_track_01/0042,True
validation|Home/MasterBedroom/beside_table_01/0116|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Home,MasterBedroom,beside_table_01,116,0116,top_view_camera,Home/MasterBedroom/beside_table_01/0116,True
validation|Home/MasterBedroom/desk_and_chair_01/0236|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Home,MasterBedroom,desk_and_chair_01,236,0236,side_view_camera,Home/MasterBedroom/desk_and_chair_01/0236,True
validation|Logistic_site/General_LogisticSite/conveyor_track_01/0101|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,conveyor_track_01,101,0101,side_view_camera,Logistic_site/General_LogisticSite/conveyor_track_01/0101,True
validation|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0022|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,22,0022,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0022,True
validation|Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/0173|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,173,0173,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/0173,True
validation|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0176|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,176,0176,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0176,True
validation|Home/MasterBedroom/floor_01/0193|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Home,MasterBedroom,floor_01,193,0193,top_view_camera,Home/MasterBedroom/floor_01/0193,True
validation|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0063|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,63,0063,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0063,True
validation|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0078|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,78,0078,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0078,True
validation|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0084|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,84,0084,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0084,True
validation|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0192|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,192,0192,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0192,True
validation|Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/0083|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,83,0083,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/0083,True
validation|Logistic_site/General_LogisticSite/rack_small_A5_02/0172|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,rack_small_A5_02,172,0172,side_view_camera,Logistic_site/General_LogisticSite/rack_small_A5_02/0172,True
validation|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0016|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,16,0016,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0016,True
validation|Home/MasterBedroom/bed_01/0045|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Home,MasterBedroom,bed_01,45,0045,side_view_camera,Home/MasterBedroom/bed_01/0045,True
validation|Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/0095|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,95,0095,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/0095,True
validation|Logistic_site/General_LogisticSite/rack_small_A5_02/0060|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,rack_small_A5_02,60,0060,top_view_camera,Logistic_site/General_LogisticSite/rack_small_A5_02/0060,True
validation|Logistic_site/General_LogisticSite/rack_small_A5_01/0072|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,rack_small_A5_01,72,0072,side_view_camera,Logistic_site/General_LogisticSite/rack_small_A5_01/0072,True
validation|Home/MasterBedroom/bed_01/0034|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Home,MasterBedroom,bed_01,34,0034,side_view_camera,Home/MasterBedroom/bed_01/0034,True
validation|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0207|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,207,0207,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0207,True
validation|Home/MasterBedroom/desk_and_chair_01/0183|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Home,MasterBedroom,desk_and_chair_01,183,0183,top_view_camera,Home/MasterBedroom/desk_and_chair_01/0183,True
validation|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0094|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,94,0094,top_view_camera,Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0094,True
validation|Home/MasterBedroom/bed_01/0251|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Home,MasterBedroom,bed_01,251,0251,top_view_camera,Home/MasterBedroom/bed_01/0251,True
validation|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0075|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,75,0075,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0075,True
validation|Logistic_site/General_LogisticSite/rack_small_A5_02/0161|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,rack_small_A5_02,161,0161,top_view_camera,Logistic_site/General_LogisticSite/rack_small_A5_02/0161,True
validation|Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/0164|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,164,0164,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/0164,True
validation|Home/MasterBedroom/vanity_01/0146|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Home,MasterBedroom,vanity_01,146,0146,side_view_camera,Home/MasterBedroom/vanity_01/0146,True
validation|Logistic_site/General_LogisticSite/rack_small_A5_02/0207|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,rack_small_A5_02,207,0207,side_view_camera,Logistic_site/General_LogisticSite/rack_small_A5_02/0207,True
validation|Home/MasterBedroom/floor_01/0141|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Home,MasterBedroom,floor_01,141,0141,top_view_camera,Home/MasterBedroom/floor_01/0141,True
validation|Logistic_site/General_LogisticSite/rack_small_A5_01/0149|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,rack_small_A5_01,149,0149,side_view_camera,Logistic_site/General_LogisticSite/rack_small_A5_01/0149,True
validation|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0009|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,9,0009,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0009,True
validation|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0113|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,113,0113,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0113,True
validation|Logistic_site/General_LogisticSite/rack_long_A1_01/0047|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,rack_long_A1_01,47,0047,top_view_camera,Logistic_site/General_LogisticSite/rack_long_A1_01/0047,True
validation|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0048|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,48,0048,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0048,True
validation|Logistic_site/General_LogisticSite/conveyor_track_02/0068|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Logistic_site,General_LogisticSite,conveyor_track_02,68,0068,side_view_camera,Logistic_site/General_LogisticSite/conveyor_track_02/0068,True
validation|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0094|top_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,94,0094,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0094,True
validation|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0016|side_view_camera,validation,/nas/Dataset/Dataset_2026/dataset_v2_val,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,16,0016,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0016,True
